loan_id,customer_id,loan_amount,loan_date,loan_status,repayment_history,interest_rate,loan_purpose,collateral,default_risk
1925,81,413509,08/07/2024,Closed,8,9.42,Education,House,Medium
1926,912,167839,21/03/2022,Closed,5,11.74,Education,None,High
1927,673,399873,25/02/2021,Approved,9,7.6,Education,None,High
1928,232,449254,13/09/2020,Approved,9,8.17,Medical,Car,Medium
1929,925,165895,12/12/2022,Approved,9,11.35,Business Expansion,Car,Low
1930,273,486474,20/05/2021,Approved,3,7.3,Business Expansion,House,High
1931,253,260402,17/07/2023,Closed,3,3.7,Education,None,Medium
1932,680,387103,05/12/2022,Approved,7,5.94,Medical,Car,High
1933,136,457861,02/01/2022,Approved,7,4.79,Business Expansion,None,Medium
1934,195,329779,06/11/2021,Closed,9,6.38,Education,House,High
1935,926,165996,01/02/2021,Rejected,6,11.74,Business Expansion,House,Medium
1936,678,113168,03/09/2021,Approved,2,4.28,Medical,Car,High
1937,638,245691,14/08/2020,Rejected,2,10.58,Education,House,High
1938,420,341673,20/04/2021,Approved,8,6.32,Home Renovation,None,Medium
1939,257,97424,07/06/2023,Defaulted,2,9.13,Business Expansion,House,Low
1940,720,311822,11/02/2020,Defaulted,6,10.19,Home Renovation,House,Medium
1941,967,466753,21/12/2019,Approved,6,4.28,Medical,House,High
1942,709,176780,22/02/2023,Approved,4,10.76,Education,None,High
1943,578,215839,20/11/2024,Closed,7,4.47,Education,None,Low
1944,381,368893,13/01/2020,Closed,9,4.8,Education,House,High
1945,380,254600,01/07/2020,Rejected,8,8.9,Home Renovation,Car,Low
1946,469,341779,12/04/2024,Rejected,4,5.05,Medical,Car,Medium
1947,29,323854,11/06/2024,Rejected,8,6.05,Business Expansion,House,Medium
1948,299,257947,05/08/2022,Closed,3,4.22,Medical,None,Medium
1949,891,29310,25/07/2020,Rejected,7,8.2,Business Expansion,Car,Medium
1950,955,76336,05/06/2020,Defaulted,1,9.38,Home Renovation,House,High
1951,398,338547,29/07/2020,Closed,10,8.04,Home Renovation,House,Low
1952,840,184628,22/02/2022,Defaulted,10,6.17,Medical,House,Medium
1953,683,38832,10/09/2023,Closed,1,5.3,Education,None,Medium
1954,39,319997,24/03/2023,Defaulted,8,5.33,Medical,Car,High
1955,563,437349,14/12/2021,Approved,2,12.49,Medical,None,High
1956,679,316522,04/05/2023,Closed,3,9,Business Expansion,House,High
1957,776,264397,15/03/2020,Defaulted,2,10.21,Medical,House,High
1958,128,411667,17/06/2023,Approved,6,9.3,Business Expansion,House,Low
1959,947,368179,04/12/2023,Defaulted,6,10.36,Home Renovation,House,Low
1960,817,62300,21/04/2020,Rejected,2,4.7,Education,Car,Medium
1961,183,226854,09/06/2022,Closed,7,10.3,Education,None,High
1962,602,192104,22/06/2024,Rejected,10,10.73,Home Renovation,Car,Low
1963,807,245178,20/09/2020,Defaulted,4,8.96,Home Renovation,House,Medium
1964,542,441426,08/07/2022,Closed,4,7.52,Business Expansion,Car,Low
1965,756,205476,01/07/2024,Defaulted,4,7.65,Medical,House,Medium
1966,898,377752,26/11/2024,Closed,10,7.97,Home Renovation,Car,Low
1967,543,58009,26/01/2021,Closed,4,7.86,Home Renovation,House,High
1968,125,321330,11/06/2023,Approved,3,12.38,Medical,Car,Medium
1969,539,473920,03/02/2024,Approved,5,6.02,Home Renovation,House,High
1970,685,291806,24/09/2022,Defaulted,5,11.48,Business Expansion,None,Low
1971,936,341810,30/06/2023,Defaulted,5,9.51,Home Renovation,House,High
1972,661,365661,06/02/2023,Rejected,4,5.94,Business Expansion,House,High
1973,704,372163,14/09/2021,Closed,5,11.17,Home Renovation,Car,High
1974,429,150145,04/10/2022,Rejected,8,7.95,Business Expansion,House,Low
1975,693,288428,09/06/2023,Defaulted,10,4.61,Education,None,High
1976,950,187647,31/03/2020,Defaulted,4,7.9,Business Expansion,House,Low
1977,59,268921,22/03/2021,Approved,3,5.99,Business Expansion,None,Medium
1978,952,215467,09/03/2023,Approved,7,11.28,Business Expansion,Car,Low
1979,439,54332,25/10/2021,Approved,2,11.69,Medical,House,High
1980,188,454689,23/06/2022,Closed,8,7.69,Business Expansion,None,Low
1981,445,411771,13/12/2021,Approved,4,10.92,Business Expansion,None,Low
1982,209,55046,07/02/2024,Closed,8,10.25,Medical,House,Medium
1983,494,356160,27/05/2022,Rejected,10,8.74,Education,None,High
1984,710,98007,24/07/2022,Defaulted,10,10.88,Education,None,Medium
1985,219,173566,19/11/2024,Rejected,3,10.73,Business Expansion,House,Low
1986,411,357598,14/06/2024,Closed,9,8.67,Medical,House,Medium
1987,79,43576,05/10/2020,Approved,9,7.75,Education,House,Medium
1988,355,145993,07/09/2021,Rejected,5,9.47,Education,None,Medium
1989,620,111713,05/09/2023,Closed,2,9.87,Medical,None,Medium
1990,888,193767,17/04/2022,Defaulted,3,4,Business Expansion,House,Medium
1991,53,173326,15/12/2019,Rejected,7,4.75,Home Renovation,Car,High
1992,384,210457,11/06/2023,Approved,5,4.03,Medical,House,Low
1993,848,495054,05/08/2024,Closed,1,9.22,Home Renovation,House,Medium
1994,938,15459,04/11/2024,Approved,1,12.24,Education,Car,Low
1995,619,9088,08/04/2021,Closed,5,10.28,Business Expansion,None,Low
1996,994,24856,05/08/2022,Defaulted,8,10.56,Business Expansion,House,Medium
1997,384,426726,10/12/2023,Closed,3,4.73,Business Expansion,Car,High
1998,568,470872,28/05/2023,Defaulted,8,4.57,Home Renovation,House,High
1999,562,115983,22/12/2021,Closed,9,6.88,Education,Car,High
2000,280,343117,21/01/2020,Defaulted,9,12.18,Medical,House,Medium
2001,521,79320,01/05/2021,Rejected,1,10.98,Medical,None,High
2002,254,337779,22/10/2024,Rejected,9,10.17,Business Expansion,Car,Medium
2003,833,429329,12/01/2022,Approved,9,9.68,Home Renovation,House,Medium
2004,371,211155,04/05/2023,Rejected,10,8.49,Business Expansion,Car,High
2005,262,184845,15/11/2024,Closed,4,5.71,Home Renovation,House,Low
2006,549,281386,19/05/2024,Defaulted,9,10.57,Home Renovation,House,Medium
2007,183,293414,23/09/2020,Rejected,8,9.06,Education,House,Medium
2008,888,351194,17/08/2020,Rejected,6,4.03,Home Renovation,Car,Low
2009,661,230468,16/01/2024,Closed,9,7.06,Education,Car,Low
2010,885,36547,08/12/2020,Approved,2,6.44,Medical,Car,Medium
2011,993,412558,04/12/2022,Defaulted,5,7.4,Business Expansion,House,Medium
2012,461,25207,22/06/2022,Approved,1,6.21,Medical,None,Medium
2013,437,81590,14/06/2021,Approved,7,10.98,Home Renovation,Car,High
2014,611,236493,15/09/2020,Closed,7,11.47,Education,None,Medium
2015,166,285950,01/05/2021,Rejected,3,10.42,Home Renovation,House,Low
2016,472,272458,25/06/2022,Defaulted,5,9.54,Home Renovation,Car,High
2017,312,192477,26/07/2023,Rejected,10,7.11,Medical,House,Low
2018,763,473076,30/06/2021,Closed,2,4.69,Education,House,Low
2019,10,8605,18/12/2020,Approved,10,4.61,Medical,Car,Medium
2020,894,230733,16/12/2021,Approved,6,7.63,Business Expansion,Car,High
2021,22,445630,25/03/2024,Defaulted,6,9,Medical,Car,High
2022,984,9415,14/03/2020,Defaulted,5,8.57,Medical,None,Medium
2023,354,194375,07/11/2023,Closed,1,3.62,Home Renovation,House,High
2024,584,434914,20/11/2021,Closed,1,10.9,Business Expansion,None,High
2025,892,99771,10/03/2022,Closed,9,6.58,Education,Car,Medium
2026,467,77497,08/08/2024,Closed,7,7.87,Education,House,Low
2027,405,198385,31/05/2021,Approved,4,10.06,Home Renovation,Car,Low
2028,619,476271,30/01/2020,Rejected,6,6.84,Education,None,Low
2029,374,357812,05/04/2021,Rejected,7,5.48,Business Expansion,None,Medium
2030,116,415109,14/03/2024,Approved,7,8.86,Education,None,Low
2031,505,485196,20/09/2020,Rejected,4,8.98,Education,Car,Medium
2032,412,312481,25/01/2024,Rejected,4,5.2,Business Expansion,House,Low
2033,398,72547,04/10/2020,Defaulted,10,3.83,Medical,None,High
2034,696,183078,06/08/2020,Approved,6,11.3,Business Expansion,Car,Low
2035,358,283425,19/06/2021,Defaulted,9,6.96,Education,None,Low
2036,385,433377,21/04/2022,Closed,4,6.82,Business Expansion,House,High
2037,127,150074,24/02/2020,Closed,2,12.28,Home Renovation,None,Low
2038,636,125504,07/09/2024,Defaulted,8,4.89,Home Renovation,House,Medium
2039,729,279875,06/01/2023,Closed,6,9.14,Medical,None,Medium
2040,73,444133,27/11/2023,Rejected,10,8.59,Education,House,Low
2041,419,52907,11/09/2021,Defaulted,3,7.44,Medical,Car,High
2042,77,292859,06/04/2024,Rejected,1,8.8,Medical,House,Medium
2043,123,343492,07/09/2022,Closed,1,4.46,Business Expansion,None,Medium
2044,797,470401,25/08/2022,Closed,2,3.91,Home Renovation,Car,Medium
2045,21,399622,12/11/2021,Closed,7,4.4,Business Expansion,None,High
2046,253,369184,02/05/2022,Approved,9,3.75,Business Expansion,House,Medium
2047,100,184935,06/05/2021,Defaulted,3,12.06,Education,None,High
2048,51,142130,14/12/2022,Approved,7,8.87,Home Renovation,House,Medium
2049,623,241990,22/03/2021,Defaulted,6,9.16,Business Expansion,House,High
2050,35,351473,04/12/2019,Defaulted,9,5.25,Business Expansion,None,Medium
2051,13,18895,25/01/2022,Rejected,7,8.07,Medical,None,Medium
2052,968,455065,11/12/2021,Approved,3,8.67,Business Expansion,Car,Medium
2053,761,74648,08/02/2020,Closed,4,11.19,Education,Car,Medium
2054,99,267701,10/12/2020,Defaulted,5,7.57,Education,House,High
2055,657,497359,27/07/2022,Closed,4,5.52,Business Expansion,Car,High
2056,396,25401,16/06/2022,Defaulted,3,3.96,Business Expansion,Car,Medium
2057,177,302818,21/08/2023,Closed,10,9.4,Home Renovation,Car,Low
2058,485,117245,18/03/2022,Approved,8,5.72,Business Expansion,None,High
2059,594,69852,18/06/2023,Rejected,5,10.48,Medical,None,High
2060,31,466370,19/01/2023,Closed,9,4.8,Education,None,Medium
2061,738,22641,26/07/2022,Approved,9,8.46,Business Expansion,House,Low
2062,677,328267,20/08/2023,Defaulted,7,6.23,Medical,House,High
2063,654,431025,02/06/2020,Closed,8,3.95,Home Renovation,Car,High
2064,547,281475,19/05/2023,Approved,3,9.76,Home Renovation,Car,High
2065,775,148136,16/09/2020,Approved,10,3.61,Medical,None,Low
2066,584,130181,21/11/2024,Approved,9,6.86,Medical,Car,Low
2067,624,55334,19/08/2024,Approved,1,7.6,Business Expansion,Car,High
2068,485,331138,23/06/2021,Approved,7,4.7,Business Expansion,House,Low
2069,416,108874,30/10/2024,Approved,2,4.54,Education,None,Low
2070,908,306164,13/01/2020,Closed,9,3.58,Business Expansion,Car,High
2071,31,85515,03/10/2022,Rejected,8,12.12,Medical,None,Medium
2072,121,154951,21/04/2022,Defaulted,3,3.55,Home Renovation,Car,High
2073,606,45779,05/10/2020,Rejected,3,5.46,Home Renovation,None,High
2074,545,335998,19/08/2020,Approved,1,4.68,Education,House,Medium
2075,306,199795,08/11/2021,Rejected,3,4.17,Home Renovation,Car,Medium
2076,178,35237,21/09/2020,Rejected,3,12.31,Medical,None,Low
2077,114,433193,19/10/2020,Approved,8,11.33,Education,House,Medium
2078,610,88584,25/03/2021,Closed,7,6.74,Home Renovation,House,Low
2079,57,358999,28/02/2023,Rejected,1,6.48,Home Renovation,None,Low
2080,522,424609,23/11/2020,Rejected,7,3.89,Home Renovation,House,Medium
2081,130,478392,15/02/2022,Defaulted,5,10,Medical,Car,High
2082,736,202357,14/07/2022,Rejected,5,3.87,Home Renovation,Car,Medium
2083,572,455364,10/06/2023,Defaulted,9,5.27,Home Renovation,House,Low
2084,715,96552,09/10/2024,Approved,8,9.23,Medical,None,Medium
2085,816,140294,04/01/2022,Approved,6,11.39,Medical,House,Low
2086,573,17200,11/07/2021,Rejected,7,11.29,Education,House,Low
2087,96,333536,05/10/2022,Defaulted,6,4.13,Home Renovation,House,High
2088,329,124415,25/09/2022,Rejected,8,5.85,Business Expansion,None,Low
2089,637,163322,19/09/2022,Defaulted,1,10.2,Medical,None,Low
2090,568,136735,22/05/2021,Rejected,5,7.89,Business Expansion,Car,Low
2091,527,77863,15/12/2020,Defaulted,8,10.62,Medical,None,High
2092,288,179849,08/08/2022,Closed,2,7.73,Home Renovation,None,Low
2093,775,33650,13/05/2021,Closed,10,7.48,Medical,Car,High
2094,483,334847,11/09/2022,Approved,4,8.24,Education,Car,Low
2095,578,28435,12/01/2022,Defaulted,10,11.08,Home Renovation,None,High
2096,865,283253,23/08/2022,Closed,4,9.62,Medical,House,High
2097,89,491245,27/05/2022,Rejected,4,4.77,Home Renovation,House,Low
2098,831,62446,31/08/2020,Defaulted,7,6.66,Business Expansion,None,Medium
2099,753,202969,29/05/2020,Defaulted,1,11.87,Education,House,Medium
2100,506,142983,28/04/2023,Closed,1,11,Medical,House,Low
2101,833,449227,15/04/2023,Approved,4,12.37,Home Renovation,House,High
2102,885,392487,19/04/2022,Rejected,9,11.71,Education,None,Low
2103,299,255860,05/05/2020,Rejected,3,8.04,Education,House,High
2104,705,386402,22/02/2021,Approved,5,8.31,Education,House,High
2105,86,97855,28/09/2023,Closed,5,9.2,Medical,House,Low
2106,104,375368,13/06/2020,Closed,8,8.46,Home Renovation,House,Medium
2107,27,170151,19/09/2022,Defaulted,6,8.46,Education,None,Low
2108,722,377408,06/08/2024,Rejected,3,5.95,Business Expansion,None,Low
2109,371,206359,24/11/2022,Approved,10,7.33,Business Expansion,None,High
2110,721,494494,06/08/2023,Approved,9,11.85,Home Renovation,Car,Low
2111,469,56646,23/11/2024,Closed,3,7.57,Medical,None,Low
2112,326,17029,20/04/2021,Approved,6,10.38,Business Expansion,Car,Low
2113,566,122511,08/10/2021,Closed,2,6.72,Education,House,Low
2114,909,248051,21/09/2024,Rejected,8,10.99,Medical,Car,Low
2115,377,324966,23/02/2024,Closed,1,11.34,Home Renovation,House,Medium
2116,656,71451,22/05/2022,Rejected,2,9.29,Home Renovation,None,High
2117,904,157848,19/07/2024,Defaulted,9,8.18,Education,House,Medium
2118,211,455471,27/10/2023,Defaulted,8,5.05,Business Expansion,House,High
2119,839,116619,23/09/2022,Rejected,5,11.64,Business Expansion,House,Medium
2120,502,276552,03/01/2021,Approved,5,12.36,Medical,House,Medium
2121,684,259184,07/08/2023,Closed,2,10.8,Business Expansion,None,Low
2122,52,35527,19/07/2024,Approved,10,11.06,Education,Car,Low
2123,885,89079,07/06/2021,Approved,10,11.3,Education,Car,High
2124,812,185522,24/10/2020,Rejected,2,4.76,Business Expansion,None,Low
2125,757,157617,23/09/2023,Approved,3,7.46,Home Renovation,None,Low
2126,390,39192,12/03/2024,Defaulted,3,10.61,Education,House,High
2127,26,104665,25/02/2020,Approved,3,12.43,Home Renovation,House,Low
2128,370,234793,16/02/2024,Approved,7,4.55,Home Renovation,House,Medium
2129,555,345376,01/05/2024,Rejected,1,6.08,Home Renovation,None,Low
2130,732,135205,18/04/2022,Defaulted,10,5.85,Home Renovation,Car,Low
2131,966,152088,09/02/2021,Rejected,9,7.23,Home Renovation,None,Low
2132,396,21762,30/03/2024,Rejected,7,11.37,Medical,Car,Medium
2133,135,397372,03/06/2020,Closed,8,5.03,Medical,None,Low
2134,776,367104,12/07/2020,Rejected,8,11.36,Education,House,High
2135,174,163210,29/08/2023,Rejected,3,3.74,Home Renovation,Car,High
2136,991,216569,19/02/2023,Closed,6,6.53,Medical,Car,Medium
2137,422,67819,16/04/2023,Closed,9,9.91,Education,Car,High
2138,477,55742,25/11/2020,Closed,9,12.27,Education,None,Low
2139,990,40298,20/02/2020,Defaulted,1,8.9,Education,House,Medium
2140,366,76462,14/01/2024,Closed,9,8.55,Business Expansion,None,Medium
2141,840,174417,09/07/2021,Rejected,2,9.01,Home Renovation,None,Medium
2142,436,385075,03/08/2020,Approved,4,7.19,Business Expansion,House,High
2143,684,137838,22/06/2020,Rejected,6,5.54,Education,House,High
2144,19,169625,11/07/2021,Defaulted,9,8.33,Education,Car,Low
2145,486,302627,04/04/2020,Defaulted,1,8.9,Education,House,Medium
2146,515,121045,25/06/2020,Approved,3,7.8,Home Renovation,Car,Low
2147,381,214378,12/10/2020,Rejected,9,8.93,Medical,Car,Low
2148,782,465878,29/02/2024,Closed,10,5.8,Medical,Car,Medium
2149,394,343424,20/01/2021,Approved,1,6.4,Home Renovation,House,Medium
2150,173,412170,17/07/2021,Rejected,2,11.77,Home Renovation,Car,High
2151,586,91764,23/11/2020,Rejected,5,7.21,Home Renovation,Car,Low
2152,892,248391,29/05/2020,Closed,2,7.37,Home Renovation,None,High
2153,342,457570,25/09/2023,Defaulted,1,10.31,Education,Car,Medium
2154,733,358479,11/11/2021,Defaulted,7,11.58,Education,Car,Medium
2155,935,275041,10/12/2019,Rejected,9,8.59,Business Expansion,House,Low
2156,46,493136,28/09/2023,Defaulted,1,8.44,Business Expansion,None,Medium
2157,512,485177,23/07/2020,Closed,3,5.84,Home Renovation,House,High
2158,24,365882,14/04/2020,Defaulted,4,11.56,Business Expansion,Car,Medium
2159,298,237929,27/09/2020,Rejected,10,12.1,Home Renovation,House,High
2160,615,107064,18/01/2022,Rejected,7,4.63,Business Expansion,None,Low
2161,397,79346,16/09/2022,Approved,2,4.45,Business Expansion,None,Low
2162,779,224371,03/11/2024,Closed,3,6.05,Medical,Car,High
2163,563,477626,05/09/2024,Closed,5,4.47,Medical,House,Medium
2164,267,256195,30/05/2024,Approved,2,6.64,Home Renovation,None,High
2165,439,82907,08/02/2022,Closed,10,10.24,Medical,Car,High
2166,79,465540,30/07/2020,Rejected,9,11.8,Education,House,Medium
2167,266,468284,17/10/2024,Approved,9,10.95,Medical,House,Low
2168,453,23900,05/02/2022,Closed,6,9.75,Medical,House,High
2169,999,443984,15/03/2022,Closed,1,8.13,Medical,Car,Low
2170,597,385601,01/03/2023,Approved,3,11.95,Home Renovation,Car,Medium
2171,401,454095,18/05/2023,Approved,7,8.76,Medical,Car,Low
2172,239,235786,27/08/2024,Closed,4,6.45,Business Expansion,Car,Medium
2173,412,449087,01/11/2024,Closed,9,5.13,Home Renovation,House,High
2174,149,354822,20/05/2024,Defaulted,1,5.74,Education,Car,Medium
2175,111,239055,10/08/2020,Approved,5,11.88,Medical,None,Medium
2176,927,73559,12/03/2023,Closed,4,10.22,Business Expansion,Car,Low
2177,870,204054,04/02/2023,Approved,3,3.66,Education,None,Low
2178,50,275050,02/01/2022,Defaulted,10,5.59,Education,None,High
2179,351,31378,10/04/2021,Approved,2,5.51,Medical,Car,Low
2180,775,325631,09/02/2020,Defaulted,4,3.72,Home Renovation,House,Medium
2181,546,228022,02/01/2023,Defaulted,5,5.17,Education,House,Low
2182,703,436138,22/04/2023,Defaulted,2,8.82,Business Expansion,Car,Low
2183,284,241296,15/10/2020,Rejected,9,11.24,Education,House,Low
2184,487,276853,24/04/2024,Approved,5,6.63,Medical,None,Medium
2185,168,237934,14/06/2023,Defaulted,2,11.5,Education,None,High
2186,93,8516,07/11/2024,Closed,2,5.01,Medical,House,Medium
2187,208,290837,17/06/2022,Rejected,10,9.34,Medical,None,Medium
2188,754,72383,28/10/2020,Approved,2,9.99,Business Expansion,House,Medium
2189,500,212926,11/09/2022,Closed,8,4.48,Education,Car,Medium
2190,361,201427,03/09/2023,Defaulted,3,10.61,Business Expansion,None,High
2191,476,496986,06/09/2021,Approved,6,8.82,Education,Car,High
2192,916,184118,21/06/2022,Rejected,1,8.76,Business Expansion,House,High
2193,838,201228,23/01/2020,Closed,1,5.46,Business Expansion,None,Medium
2194,976,405007,24/10/2020,Defaulted,4,8.6,Education,None,High
2195,911,108239,15/01/2022,Defaulted,2,7.92,Medical,House,High
2196,857,391252,13/03/2021,Approved,2,5.47,Business Expansion,House,High
2197,439,119660,11/10/2020,Approved,3,9.42,Medical,House,Medium
2198,444,390094,14/12/2022,Rejected,6,6.96,Home Renovation,None,High
2199,556,329888,11/03/2024,Rejected,9,4.53,Education,Car,High
2200,862,258265,11/12/2023,Closed,4,9.73,Education,House,Medium
2201,855,219548,30/01/2024,Approved,6,4.22,Business Expansion,None,Medium
2202,541,157213,03/02/2024,Closed,3,6.39,Medical,Car,Low
2203,217,112483,25/05/2022,Rejected,1,5.9,Education,None,High
2204,835,168412,13/06/2020,Closed,3,9.18,Education,Car,Medium
2205,380,192916,17/11/2022,Rejected,2,7.48,Education,Car,High
2206,541,86700,03/12/2019,Defaulted,7,11.67,Education,Car,Medium
2207,650,280915,05/06/2024,Rejected,2,8.27,Education,Car,High
2208,827,490305,08/02/2024,Approved,7,6.72,Education,House,Low
2209,629,294263,10/09/2020,Closed,7,10.12,Education,House,High
2210,581,211634,28/09/2024,Defaulted,4,11.61,Medical,Car,Medium
2211,618,353142,26/05/2024,Rejected,4,11.38,Medical,None,Medium
